"Service","EC2-Other($)","Tax($)","Glue($)","S3($)","Support (Business)($)","CloudWatch($)","Savings Plans for  Compute usage($)","Relational Database Service($)","Cognito($)","CloudFront($)","CloudTrail($)","EC2-Instances($)","ElastiCache($)","MQ($)","VPC($)","Managed Streaming for Apache Kafka($)","Systems Manager($)","OpenSearch Service($)","Elastic Load Balancing($)","Elastic Container Service for Kubernetes($)","DynamoDB($)","DocumentDB (with MongoDB compatibility)($)","Certificate Manager($)","Route 53($)","API Gateway($)","QuickSight($)","EC2 Container Registry (ECR)($)","Hardened Red Hat Enterprise 7 (RHEL 7)($)","CIS  Linux 2 Benchmark - Level 2($)","CIS Ubuntu Linux 20.04 LTS Benchmark - Level 1($)","Redshift($)","DMS($)","Elastic MapReduce($)","Key Management Service($)","SQS($)","Managed Workflows for Apache Airflow($)","WAF($)","Kinesis($)","Lambda($)","Kinesis Firehose($)","Athena($)","Secrets Manager($)","Cost Explorer($)","SNS($)","CIS Ubuntu Linux 22.04 LTS Benchmark - Level 1($)","Service Catalog($)","SES($)","Direct Connect($)","CloudWatch Events($)","Budgets($)","Config($)","Glacier($)","Simple Workflow Service($)","Step Functions($)","X-Ray($)","CloudShell($)","CodeArtifact($)","Refund($)","Total costs($)"
"2023-12-03","532.4476370823","","191.554853508","136.5954757698","","107.0642254189","111.6","76.2455989749","0","25.0582222851","0","4.3647021424","41.4705601061","30.5217643012","25.0645232493","31.6823348634","0.042055716","18.2767170841","12.0396110995","11.16","15.9968157951","5.4502264719","","8.370576228","3.4658856735","5.039999916","19.6948953695","2.88","2.4","1.92","","","1.928448","1.30613886","0.234520146","","1.0232704428","1.153944","0.2138912843","0.9429295964","","0.11836485","0.1767","0.0278208124","","0","0.0019867072","","0.000108384","","","0.0000022831","0.0000002669","0.000000316","","","","","1427.5348070041"
"2023-12-04","548.8903030309","","822.671744226","154.1803172517","","123.6442710589","111.6","76.309192975","0","57.6910266737","0","4.3464545509","41.470560109","30.5365955184","49.1315779183","31.6837712467","0.056227428","18.2767178562","12.3461237072","11.16","15.9968275638","5.5192817462","","8.370575484","3.9378216135","5.039999916","8.1976490437","2.88","2.4","1.92","","","1.9363116485","1.3121541","0.251067264","","1.0423090308","1.153944","0.2431547796","0.9442222763","0.00148335","0.1184997","0.1767","0.0306490776","","0","0.0023548254","","0.000103344","","","0.0000020327","0.0000002669","0.0000002844","","","","","2155.4699948983"
"2023-12-05","570.9938462367","","1149.1486524588","182.670764306","","150.112834161","111.6","77.398602397","0","69.2874568242","0","3.4472379918","41.4705601128","30.5287194549","17.5494267964","31.6854491953","0.069621288","18.2767148667","12.5082284956","11.16","15.9988400487","5.5037282513","","8.370590736","4.5980334288","5.039999916","52.1918358437","2.88","2.4","1.92","","","1.928448","1.32201117","0.2577584023","","1.1050600368","1.153944","0.2391096602","0.9453172605","0.0007905","0.11877405","0.1674","0.0345542024","","0","0.0020093869","","0.000103344","","","0.0000019946","0.0000002669","0.0000001738","","","","","2584.0864252581"
"2023-12-06","567.9877236108","","815.7767953524","160.9229046844","","134.3709770677","111.6","76.3911288914","42.44427","66.0163734911","38.7281946","4.0953158935","41.4705601118","30.5243104467","39.4690457787","31.6876403387","0.064391712","18.276783066","12.5050729191","11.16","16.0146272525","5.529670225","","8.3586220963","4.1276565923","5.039999916","29.5353792651","2.88","2.4","1.92","","","1.928448","1.31139243","0.2591943572","","1.0716615048","1.153944","0.2221044505","0.9455523766","0.05913405","0.1184718","0.2046","0.033341461","","0","0.0015689417","","0.000103344","","","0.0000020646","0.0000002669","0.0000002574","","","","","2286.6069626162"
"2023-12-07","573.9903632695","","346.2833738352","163.6696558929","","127.4905708531","111.6","76.4143893462","64.720095","77.176965945","24.6037638","5.2481002706","41.470560108","30.5438773135","32.1876169143","31.6907707428","0.06442017","18.2766755713","12.5739465476","11.16","15.9968827985","5.5142062477","","8.3653785859","4.3128433073","5.039999916","1.6129572643","2.88","2.4","1.92","","","1.9671071953","1.31621355","0.259010487","","1.0820196588","1.153944","0.2932907478","0.9461564794","0.3680661","0.1142136","0.186","0.0348914969","","0","0.0025319331","","0.000103344","","","0.0000020874","0.000000314","0.0000002665","","","","","1804.9309649599"
"2023-12-08","564.1773932952","","320.5685558868","184.4327360439","","123.8291749187","111.6","76.523888294","60.40815","71.3500273016","0","5.6747831442","41.4705601085","30.5390496298","16.5315242902","31.6935763574","0.050285844","18.2766432094","12.5315373916","11.16","15.996878918","5.5163569873","","8.370578832","4.2772368623","5.039999916","1.628502072","2.88","2.4","1.92","","","2.3980490329","1.31388669","0.2579169","","1.0499850648","1.153944","0.2918734488","0.9458229518","0.0925257","0.1186392","0.2046","0.0348420144","","0","0.0020499944","","0.000103344","","","0.0000019842","0.0000003297","0.0000002991","","","","","1736.711680257"
"2023-12-09","554.2875255179","","235.937029236","182.5832246745","","115.5399279424","111.6","76.4323647086","62.428575","67.6972448441","0","4.292150533","41.4705601099","30.5212479386","39.2369898896","31.6929888652","0.040531446","18.2766446387","12.3088042053","11.16","15.9968814507","5.4886308805","","8.370586644","3.8122047773","5.039999916","1.7664585281","2.88","2.4","1.92","","","1.928448","1.31299668","0.245161857","","1.0354255428","1.153944","0.2795162282","0.9450239917","","0.11823465","0.1674","0.0330682755","","0","0.0006275566","","0.000103344","","","0.0000020693","0.0000003454","0.0000002844","","","","","1650.4005245713"
"2023-12-10","563.1289819596","","257.5048386888","201.9950714389","","115.4076193664","111.6","76.3630229603","48.157725","60.9058429253","0","4.2904240659","41.470560108","30.5069990846","34.2965491819","31.6923595792","0.034651056","18.2766465741","12.2314558335","11.16","15.9968880158","5.4495009118","","8.370572136","3.4901029973","5.039999916","8.0298103604","2.88","2.4","1.92","","","1.928448","1.31300226","0.246507288","","1.0096550568","1.153944","0.2635253085","0.944616174","","0.11875545","0.1767","0.0321177925","","0","0.0004973813","","0.000103344","","","0.0000020993","0.0000002041","0.0000002991","","","","","1679.7874968174"
"2023-12-11","583.9740265909","","310.3473394764","231.1290177375","","138.0547955215","111.6","76.9004514901","47.370294","76.2446738713","0","3.1034014662","41.470560108","30.5501571172","34.0866626552","31.693105918","0.077082864","18.2766423033","12.6480246541","11.16","15.9969661914","5.5440041063","","8.370614172","3.9937589123","5.039999916","33.3694738421","2.88","2.4","1.92","","","1.928448","1.28012769","0.252080034","","1.0194479568","1.153944","0.2510831746","0.9454509888","0.00223665","0.117951","0.186","0.0334207934","","0","0.0048082518","","0.000103344","","","0.0000019306","0.0000002512","0.0000003133","0","0.0000016963","","","1845.3761589886"
"2023-12-12","536.4519317089","","603.44272965","240.0222682629","","147.8120068112","111.6","76.4041788927","46.58742","75.8102653538","43.2377274","2.945448463","41.4705601085","30.5376724741","42.1975112352","31.6930802764","0.037023114","18.2766451953","12.8981925293","11.16","15.9969144489","5.5310539318","","8.370636492","3.9857678873","5.039999916","17.2458275979","2.88","2.4","1.92","","","1.928448","1.20257685","0.263947671","","1.0237944048","1.153944","0.2439947973","0.9454577907","0.000186","0.1139718","0.2232","0.0350270319","","0.001302","0.001246687","","0.000103344","","","0.0000021849","0.0000002983","0.0000003612","","","","","2143.0920649703"
"2023-12-13","512.1268091199","","315.2681764572","220.9515545676","","173.0867236317","111.6","76.4226121762","49.813032","79.9575411766","41.2827744","2.8541868865","41.4705601104","30.5302886247","16.3745837418","31.6937289892","0.045870018","18.2766429101","12.8382415234","11.16","15.996910443","5.5527098062","","8.370629424","4.0774644923","5.039999916","1.6324268023","2.88","2.4","1.92","","","1.928448","1.20543102","0.2610750962","","1.0293234408","1.153944","0.2374944788","0.9454374073","0.02328255","0.1187322","0.1581","0.0350729188","","0.001302","0.0023291426","","0.000103344","","","0.00000197","0.0000002669","0.0000002732","","","","","1800.7235453257"
"2023-12-14","506.1155049952","","273.1690399476","215.5545424466","","174.8825051988","111.6","76.5627177201","64.670526","104.3172379904","38.9492184","3.0044020615","41.4705601104","30.5456249749","34.1558253269","31.6951642309","0.060850458","18.2766442885","12.7183641353","11.16","15.9977784329","6.153157211","","8.370588504","4.5935349773","5.039999916","1.632476892","2.88","2.4","1.92","","","1.928448","1.28844468","0.26192985","","1.1811764448","1.153944","0.2752620482","0.9469262881","0.0007347","0.11838345","0.1767","0.0383284152","","0.000651","0.0042675213","","0.0001035672","","","0.0000019522","0.0000002041","0.0000002517","","","","","1805.2715665911"
"2023-12-15","496.0869224199","","280.5104795892","210.8833747951","","183.0499310319","111.6","76.6797666442","63.498354","114.8368373765","9.6093738","3.5050728912","41.4705601104","30.5348974234","44.9844895323","31.7012512877","0.126084936","18.2766431277","12.697099134","11.16","17.0960849337","5.5391823677","","8.370588876","4.9061451773","5.039999916","1.6339314964","2.88","2.4","1.92","","","1.928448","1.31559975","1.4877241943","","1.2491860428","1.153944","0.3220574764","0.9486268455","0.0005022","0.1184997","0.1581","0.0425552944","","0.001302","0.0019927581","","0.000103344","","","0.0000018077","0.0000001727","0.0000002517","","","","","1799.7257147042"
"2023-12-16","487.9446354236","","247.3362193885","218.6862316347","","198.7429345038","111.6","76.5251410691","46.356408","83.0146805211","0","2.1689133268","41.4705601109","30.529427093","39.382222981","31.7049872511","0.055675752","18.276644468","12.5763693116","11.16","17.8800287879","5.5611206959","","8.370609708","4.0493868623","5.039999916","1.6369558726","2.88","2.4","1.92","","","1.928448","1.2493791","2.434334613","","1.0758091188","1.153944","0.2772917416","0.947898381","0.000093","0.12742675","0.1674","0.038923421","","0.001302","0.0011108552","","0.000103344","","","0.0000020129","0.0000002512","0.0000002517","","","","","1716.6726195183"
"2023-12-17","483.1921253591","","231.9922549412","195.5899416368","","181.9196258467","111.6","76.4771578879","41.372538","55.3773963827","0","0.9696740663","41.4705601128","30.5300262534","32.6719779164","31.7054940554","0.048352374","18.2766452781","12.3171949602","11.16","17.8800455144","5.4853156964","","8.370547956","3.5364476873","5.039999916","1.6392771144","2.88","2.4","1.92","","","1.928448","1.24555122","2.420968002","","1.0483884408","1.153944","0.2601562444","0.9469427548","","0.13693065","0.1116","0.0360790289","","0.002604","0.0054106601","","0.000103344","","","0.0000020623","0.0000002669","0.000000237","","","","","1615.1197278667"
"2023-12-18","485.3837648093","","296.0959527961","211.2779539708","","188.325053998","111.6","76.5868825136","43.152186","64.770920475","27.244722","8.355638052","41.4705601138","30.5469150219","41.6745744615","31.7036823437","0.053618034","18.2767034272","12.7121229862","11.16","17.8800864517","6.7641383431","","8.370596316","4.1506954823","5.039999916","1.6393439357","2.88","2.4","1.92","","","1.928448","1.22456484","2.435264055","","1.0558695468","1.153944","0.2806914079","0.9476928011","0.00046035","0.13758165","0.1581","0.0370853595","","0.003906","0.0024640459","","0.000103344","","","0.0000020247","0.0000002669","0.0000002798","","","","","1760.8022894195"
"2023-12-19","483.8071867895","","273.8006972718","223.0748393443","","188.9212029841","111.6","76.7270989093","80.862756","93.2655784769","42.0747066","7.1949678366","41.4705601181","30.5337928019","36.0849918063","31.7034502176","0.294300174","18.2767391842","12.7784289557","11.16","17.8808517799","5.9038797194","","8.370587016","5.1325532123","5.039999916","1.6402752466","2.88","2.4","1.92","","","1.928448","1.29795835","2.452056228","","1.3040904528","1.153944","0.3281471589","0.9490406457","0.00166005","0.1375212","0.1395","0.0441771266","","0.002604","0.0017080399","","0.000103344","","","0.0000020017","0.0000002669","0.0000002665","","","","","1824.5404054915"
"2023-12-20","481.5097059588","","236.4619901348","220.0848433389","","190.7962454489","111.6","76.6563664339","66.65124","89.3364525583","41.3715708","13.4595202303","41.4705601146","30.5290687804","16.5860580071","31.6996112258","0.195016908","18.2767422794","12.7214591837","11.16","17.8808360439","5.6318520474","","8.370629796","5.2033104023","5.039999916","1.6425392619","2.88","2.4","1.92","","","1.928448","1.28237748","2.448844644","","1.3323148368","1.153944","0.341781137","0.9488438606","0.00395715","0.13725615","0.1581","0.0430442976","","0.003906","0.0031401177","","0.000103344","","","0.0000019924","0.0000002826","0.0000002531","","","","","1751.3216824162"
"2023-12-21","485.7628759896","","228.1501027392","221.263169369","","189.3293883605","111.6","76.5052333067","51.819414","76.5775672334","38.6669076","8.857401131","41.4705601131","30.5477024633","48.484023343","31.6952019297","0.150442008","18.2767418541","12.5877472894","11.16","17.880349983","5.6146809922","","8.370603756","4.5928221323","5.039999916","1.6452145813","2.88","2.4","1.92","","","1.928448","1.24339002","2.436637107","","1.1971834188","1.153944","0.2708715669","0.9473912786","2.65880025","0.13745145","0.1581","0.0423174718","","0.003906","0.0035688243","","0.000103344","","","0.0000020574","0.0000002512","0.000000237","","","","","1745.4302653678"
"2023-12-22","488.7734505834","","229.6757955948","216.1362217329","","187.9416261873","111.6","76.6113335487","55.066416","79.0599254432","23.5652886","7.5872567982","41.470560115","30.5329382639","32.2130583332","31.7001250682","0.167570562","18.2767405107","12.5329477118","11.16","17.8803906801","5.6135313893","","8.370627192","4.9131076223","5.039999916","1.6466339657","2.88","2.4","1.92","","","1.928448","1.25811843","2.45635134","","1.2351298368","1.153944","0.2813884164","0.9477280779","2.97215445","0.13709805","0.1395","0.046550527","","0.001953","0.0029005181","","0.000103344","","","0.0000019804","0.0000002512","0.0000002212","","","","","1717.2969162617"
"2023-12-23","512.7445322049","","224.9279152859","219.0834382324","","190.6304232558","111.6","76.5960742759","57.551934","89.9229710267","0","2.1952918624","41.4705601146","30.528205745","19.5868582398","31.6986368043","0.149598126","18.2767547582","12.4728900416","11.16","17.8804616545","5.5555466627","","8.370565068","4.7261143823","5.039999916","1.6467017544","2.88","2.4","1.92","","","1.928448","1.2520167","2.46236472","","1.2703197348","1.153944","0.3150767026","0.947481562","","0.1366563","0.1488","0.0457173341","","0.003906","0.0017574753","","0.000103344","","","0.0000020353","0.0000002355","0.0000002212","0","","","","1710.6820677762"
"2023-12-24","498.9075751035","","235.3563523043","216.0230391992","","143.1397562591","111.6","76.4809493598","55.010802","76.3757288791","0","1.8299642451","41.4705601176","30.5408790061","50.0575829201","31.6947218439","0.18390099","18.2767511905","12.108728088","11.16","17.8806920064","5.538006546","","8.370601524","4.1731940423","5.039999916","1.6467017544","2.88","2.4","1.92","","","1.928448","1.26587463","2.444798229","","1.2501242268","1.153944","0.2324411685","0.9459790293","","0.1365168","0.186","0.0421402431","","0.003906","0.0006625267","","0.000103344","","","0.0000020771","0.0000002669","0.0000002212","","","","","1669.657428058"
"2023-12-25","499.1607117016","","214.6750366261","202.7020257439","","150.1001865761","111.6","76.4934890666","49.380954","69.906648102","0","3.239147622","41.4705601166","30.5282585507","28.20743552","31.6982424138","0.119967768","18.2767563476","12.2168496573","11.16","17.8806065186","5.5103075801","","8.370616776","3.9116092223","5.039999916","1.6467017544","2.88","2.4","1.92","","","1.928448","1.25989845","2.44838775","","1.1948703228","1.153944","0.2501045271","0.9465447941","","0.1370748","0.1581","0.0437963599","","0.003906","0.0005142868","","0.000103344","","","0.0000019848","0.0000002669","0.0000002191","","","","","1610.0218066852"
"2023-12-26","521.0699212597","","221.8608339093","211.3911484244","","157.8604413616","111.6","77.0934134391","216.094614","186.0381006816","0","3.4532900409","41.4705601128","30.5302047482","20.4493004401","31.698776579","0.403449066","18.2767575419","12.5816231655","11.16","17.8815640834","5.6120748078","","8.370634632","7.0970596373","5.039999916","1.6467017544","2.88","2.4","1.92","","","1.928448","1.32597402","2.489667009","","1.9192382088","1.153944","0.368574932","0.9503103621","0.00043245","0.13196785","0.1581","0.0596471926","","0.005859","0.0005869937","","0.000103344","","","0.0000020231","0.0000001256","0.0000002517","0.00000465","","","","1936.3733300136"
