"Service","Relational Database Service($)","Tax($)","EC2-Other($)","OpenSearch Service($)","EC2-Instances($)","Support (Business)($)","ElastiCache($)","CloudWatch($)","Certificate Manager($)","Elastic File System($)","Elastic Load Balancing($)","Managed Streaming for Apache Kafka($)","VPC($)","Elastic Container Service for Kubernetes($)","CIS  Linux 2 Benchmark - Level 2($)","S3($)","EC2 Container Registry (ECR)($)","CloudTrail($)","Secrets Manager($)","Key Management Service($)","FSx($)","Inspector($)","DynamoDB($)","Cost Explorer($)","Lambda($)","SQS($)","SNS($)","CloudFront($)","Service Catalog($)","Athena($)","Glue($)","Fault Injection Simulator($)","Direct Connect($)","CloudWatch Events($)","SES($)","Simple Workflow Service($)","Glacier($)","Step Functions($)","Systems Manager($)","CloudShell($)","CodeArtifact($)","Migration Hub Refactor Spaces($)","X-Ray($)","Location Service($)","Refund($)","Total costs($)"
"2024-03-30","574.5772114582","","279.1753277629","181.9646321639","281.063149252","","131.97816","48.7985510425","","39.7422130053","33.1874381655","35.0561807167","35.61028135","22.32","1.92","2.3044466257","0.8289736488","0","2.628642","2.71335381","","","0.0792809016","0.0093","0.0481358307","0.016881174","0.0018654049","0.0052936088","0.007812","","0.00004896","","","0","","0.0000002319","0.0000000678","0.000000456","","","","","","","","1674.0371796372"
"2024-03-31","574.4314287146","","279.2693689423","181.9873030523","276.7298094541","","131.97816","48.7636428422","","39.7568380524","33.3233398124","35.0642287569","35.6159968539","22.32","1.92","2.208544796","0.8289736488","0","2.63092515","2.71358538","","","0.0792809016","0.0279","0.0476747693","0.016945344","0.0015680165","0.0054563973","0.009765","","0.00008523","","","0","","0.0000004638","0.0000000622","0.0000004598","","","","0","","0","","1669.7308221004"
"2024-04-01","583.239989871","11168.3","285.5569128623","183.3518082313","284.0212370134","4644.9893251487","131.97816","58.7051413081","2232","41.0891805589","33.2185065809","42.2189220171","35.6932707902","22.32","2.112","2.5908228745","0.8891679133","0","2.6311492849","2.8015671012","","","0.0792818975","0.0279","0.0193569336","0.016938741","0.0009131505","0.0001546797","0","","0.0000651","","","0","","0.0000006926","0.0000000686","0.0000002362","","","","","","","-325.15","19432.7017730555"
"2024-04-02","585.0096690279","","285.5466984072","183.3813000054","284.8897960075","","131.97816","68.6094233261","","41.1077037246","33.086874733","49.9637924666","35.7065389197","22.32","2.112","2.7488852702","0.8590531704","0","2.7878930341","2.7951501012","","","0.0792808969","0.0093","0.0168485492","0.017014815","0.000676214","0.0000530665","0.002604","","0.00008649","","","0","","0.0000006957","0.0000000656","0.0000006915","","","","0","","0","","1733.0288036783"
"2024-04-03","595.6472316374","","286.5789394584","183.4071598447","311.528545621","","131.97816","70.5042775037","","41.1347174338","32.6525678613","49.9672371262","35.6979038505","22.32","2.112","2.805184436","0.9631718619","0","2.8011098833","2.8111780314","","","0.1783816958","0.0372","0.0252776268","0.0172921133","0.0032810202","0.0045396062","0.002604","","0.00012276","","","0","","0.0000006988","0.0000000624","0.0000006952","","","","0","","","","1773.1780848283"
"2024-04-04","615.2210969224","","290.0896868121","187.4536449923","336.4300515361","","131.97816","71.8687052542","","41.1774623397","32.6454133855","49.9677689854","52.8918489425","24.1748991565","2.112","2.9120364826","0.8647255032","0","2.8030489333","2.835117162","","","0.2774824987","0.0093","0.0469226056","0.017336745","0.0043949728","0.0065358998","0.002604","","0.00012834","","","0","","0.0000007205","0.000000063","0.0000009353","0","","","","","","","1845.7903731885"
"2024-04-05","581.5679066302","","292.5687977323","190.3500911706","337.0018791265","","131.97816","70.6879541019","","41.2190101815","32.5574654849","49.9695564742","57.5044532525","24.5228442415","2.112","2.5949591945","0.9089170358","0","2.87721075","2.8597817959","","","0.2774824965","0.0093","0.0581781821","0.0176015017","0.0027828849","0.0059808615","0.003906","","0.00016833","","","0","","0.0000009648","0.0000000642","0.0000007161","","","","0","","0","","1821.6563891741"
"2024-04-06","581.2797172312","","296.8652573209","190.3759030703","317.6003580535","","131.97816","67.9999165858","","41.2405894148","32.6680815169","49.960948089","50.0910130563","24.552","2.112","2.2645326358","0.8680444416","0","2.8772526","2.8673391828","","","0.2774824969","0.0093","0.0484249373","0.0175936563","0.0014215251","0.0029934906","0.003906","","0.0002046","","","0","","0.0000009741","0.0000000636","0.0000009518","","","","","","","","1795.9624418946"
"2024-04-07","580.504339125","","296.8922458557","190.4008898003","317.6739374225","","131.97816","67.8980096255","","41.2546640877","32.7834276311","49.9613456812","45.8267147035","24.552","2.112","2.3901067928","0.8680444416","0","2.8780524","2.8605427428","","","0.2774824994","0.0093","0.0442152263","0.0176714903","0.0011436359","0.0058865334","0.003906","","0.00024273","","","0","","0.0000007608","0.0000000628","0.0000009552","","","","0","","0","","1791.1943302038"
"2024-04-08","581.0210412744","","299.6029937054","211.3401816242","330.9285849222","","135.14946","68.9310016353","","41.2677448016","32.6989771128","49.9769617845","45.8869927505","24.552","2.112","2.3887725023","0.8942911315","0","2.8780803","2.8683073128","","","0.2774824968","0.0093","0.0482103721","0.0176695374","0.0005500267","0.0166340063","0.001953","","0.00024459","","","0","","0.000000971","0.0000000606","0.0000009486","","","","0","","","","1832.869436867"
"2024-04-09","582.9189631813","","297.1844752491","219.9753953153","324.7362885719","","138.89736","68.8808546206","","41.2731730575","32.6734797921","49.9622397762","45.8866109824","24.552","2.112","2.4042906114","0.8700057504","0","2.88088425","2.8682180328","","","0.2774824958","0.0093","0.0436540643","0.0176186997","0.0011134027","0.0073474584","0.003906","","0.00024273","","","0","","0.0000009865","0.000000059","0.0000007192","","","","","","","","1838.4369058066"
"2024-04-10","586.684496608","","313.4179138678","220.001034565","309.3782068721","","138.89736","68.9368735689","","41.2695729382","32.5795951297","49.9652457502","45.9762915594","24.552","2.112","2.5312231358","0.9165339292","0","2.8765923","2.8723946628","","","0.2774824958","0.0093","0.0461121022","0.0177923973","0.0017355195","0.0090848497","0.003906","","0.00020181","","","0","","0.0000009772","0.000000055","0.0000009539","","","","0","","0","","1843.3329520477"
"2024-04-11","595.6546980886","","298.7343043428","220.025313699","309.4750523223","","138.89736","68.4993923179","","41.2624915141","32.6703408819","49.9677506092","45.8675250163","24.552","2.112","2.483606884","0.877429509","0","2.8762482","2.8682375628","","","0.2774824975","0.0093","0.0456376141","0.0176765331","0.0023589808","0.0074728297","0.003906","","0.0002461416","","","0","","0.0000007577","0.0000000638","0.0000009537","","","","","","","","1837.1878333199"
"2024-04-12","615.3476338833","","293.9442163769","220.0518734235","332.2032342623","","138.89736","72.3026549557","230.43848388","41.2338897909","32.5928252898","49.9704219556","48.8357298711","24.552","2.112","2.3597947984","0.9104966368","0","2.9012559","2.8859777266","","","0.2774824976","0.0093","0.0494788123","0.0183599346","0.0016643931","0.0097130106","0.003906","","0.0002387016","","","0","","0.0000009834","0.0000000636","0.0000007304","","","","0","","0","","2111.9099938781"
"2024-04-13","580.6033632242","","290.0614444574","220.0767458292","326.6794662087","","138.89736","72.5136131571","","41.2076854786","32.5839090528","49.965089439","51.0303007083","24.552","2.112","2.4588085904","0.9098453792","0","2.92491975","2.8989390336","","","0.2774824958","0.0093","0.0487717678","0.0177550758","0.0020570144","0.0080268897","0.003906","","0.0002507916","","","0","","0.0000009958","0.0000000624","0.0000009632","","","","0","","","","1839.843042365"
"2024-04-14","580.5693070559","","290.323193454","220.1017777793","326.7401817842","","138.89736","72.104064201","","41.1862773243","32.8081016997","49.9604550944","51.063836362","24.552","2.112","2.3480569376","0.8784988752","0","2.89234185","2.8999490136","","","0.2774824986","0.0093","0.0473967031","0.0179337248","0.002692148","0.0062483905","0.003906","","0.0002647416","","","0","","0.0000007639","0.0000000636","0.0000009592","","","","","","","","1839.8026274245"
"2024-04-15","583.0003163943","","293.544388825","220.1273312235","347.2389860564","","138.89736","68.7679106699","2.0925","41.1572385857","32.7042169613","50.043031112","51.1927013072","24.552","2.112","2.2762995609","0.8784988752","0","2.88594345","2.8989529836","","","0.2774824968","0.0093","0.0560585311","0.0179694785","0.0020670639","0.0137835684","0.003906","","0.0002489316","","","0","","0.0000009927","0.0000000636","0.0000007249","0","","","0","","0","","1864.7504938565"
"2024-04-16","581.444133601","","304.600931064","220.1540895796","343.5047632063","","138.89736","66.6044445215","","41.1326169526","32.6275017795","49.9691348756","51.1334228395","24.552","2.112","2.3826560046","0.9728701366","0","2.88767325","2.8979709036","","","0.2774824969","0.0093","0.0484153977","0.0176950924","0.002069376","0.0117970887","0.003906","","0.0002573016","","","0","","0.0000009865","0.0000001018","0.0000007308","0","0.0000023469","","","","","","1866.2444956337"
"2024-04-17","583.6486769825","","303.7397741235","220.1799819739","346.8227998338","","138.89736","65.724056635","","41.1124204109","32.6309961371","49.9641799428","51.2152775259","24.552","2.112","2.3830759568","0.892898526","0","2.88432525","2.8989892536","","","0.2774824976","0.0093","0.0509067653","0.0179168083","0.0011695347","0.0110364124","0.003906","","0.0002414916","","","0","","0.0000007546","0.0000000622","0.0000009567","","","","0","","0","","1870.0307738352"
"2024-04-18","585.5421020341","","298.7190767051","220.2065611326","349.2012115659","","138.89736","68.5560449991","","41.0891608482","33.4667469448","49.9725906008","51.1061239032","24.552","2.112","2.3337227095","0.9046219468","0","2.88399045","2.8990534236","","","0.2774824976","0.0093","0.0530639157","0.0177530306","0.0017190393","0.0125307957","0.003906","","0.0002331216","","","0","","0.0000009803","0.0000000612","0.0000009537","","0.0000011356","","0","","","","1872.818358795"
"2024-04-19","595.6724298893","","294.1346530601","220.2323632314","351.4063052711","","138.89736","69.5853612307","","41.0735418722","33.7964039528","49.9667196227","51.2036736672","24.552","2.112","2.4803788704","0.9072663906","0","2.88822195","2.8990255236","","","0.2774824975","0.0093","0.0511810902","0.0179074926","0.0023296149","0.0098913047","0.003906","","0.0002405616","","","0","","0.0000009772","0.0000000606","0.0000007198","","","","","","","","1882.1799448512"
"2024-04-20","614.8233746599","","286.4095467149","220.2598329827","350.00000121","","138.89736","51.2188586193","","41.0472470355","33.6816778713","49.9645824852","51.0439284998","24.552","2.112","2.3936843894","0.8889586896","0","2.88903105","2.8979820636","","","0.2774824958","0.0093","0.0507541196","0.0177893928","0.0015792944","0.010965023","0.003906","","0.0002275416","","","0","","0.0000007546","0.0000000612","0.0000009518","","","","0","","0","","1873.452071906"
"2024-04-21","580.2375123139","","286.7887242268","220.2856604046","352.7448821124","","138.89736","51.5340549691","","41.0437713135","33.909069835","49.963312326","51.0565575318","24.552","2.112","2.3431388491","0.8889586896","0","2.8881615","2.8989390336","","","0.2774824968","0.0093","0.0515664931","0.0177441026","0.0014545959","0.0082716879","0.003906","","0.0002498616","","","0","","0.0000009803","0.0000000618","0.0000007217","","","","","","","","1842.5140801071"
"2024-04-22","580.8132746446","","288.9446776485","220.3107128997","371.5525920587","","138.89736","51.6646789313","","41.0553371223","33.762805966","49.9772324462","51.2810994188","24.552","2.112","2.9390057374","1.0129536732","0","2.89067715","2.8989474036","","","0.2774824976","0.0093","0.0565631786","0.0177543302","0.0035603195","0.0173973239","0.003906","","0.0002312616","","","0","","0.0000007453","0.0000000612","0.0000009522","","","","0","","0","","1865.0515517704"
"2024-04-23","578.1640117546","","290.4106839204","220.3377546834","397.8074106958","","138.89736","52.8484233737","","41.0516049849","33.7958880093","49.9847812486","48.7233320017","24.552","2.112","3.2103307363","0.898366296","0","2.8884498","2.8995500436","","","0.2774824976","0.0093","0.059155081","0.017577813","0.0032852711","0.0172127155","0.003906","","0.0002452116","","","0","","0.0000009834","0.0000000606","0.0000009554","","","","0","","","","1888.9701141375"
"2024-04-24","576.553717273","","292.9666078902","220.3663504644","392.268368128","","138.89736","52.5420026113","","41.0519980839","33.7095504983","50.0079505202","45.9167055526","24.552","2.112","3.3292544584","0.9652566722","0","2.8802937","2.9005962936","","","0.2774824976","0.0093","0.0604048138","0.0175306457","0.0038904014","0.0298476841","0.003906","","0.0002126616","","","0","","0.0000009679","0.0000000542","0.0000007217","","","","","","","","1881.4225885941"
"2024-04-25","577.8132090527","","294.64480817","220.3938161659","363.5813766069","","138.89736","51.3578641786","","41.070105703","33.8315161482","49.9848751179","45.8903362016","24.552","2.112","3.3414832239","0.9440227221","0","2.88332085","2.8998764736","","","0.2774824976","0.0093","0.0592042473","0.0172821748","0.0026789797","0.0191855574","0.001953","","0.0002191716","","","0","","0.0000007515","0.0000000502","0.0000009522","","","","0","","0","","1854.5852779967"
"2024-04-26","582.0542924062","","293.7888950139","220.4212734336","370.85441147","","138.89736","51.1559589161","0.6975","41.0881433675","33.8362384915","54.5716404664","47.6271483852","24.552","2.112","3.1155665779","0.9112113359","0","2.89186755","2.8997592936","","","0.2774824986","0.0093","0.0556945346","0.017497651","0.0034333969","0.0131710475","0.003906","","0.0002405616","","","0","","0.0000009772","0.0000000514","0.0000009503","","","","","","","","1871.8559943769"
"2024-04-27","590.6055705469","","290.5821955872","220.4495166452","351.7025643643","","138.89736","49.8792903097","","41.1078069907","33.8210839508","60.7898683775","48.4498377167","24.552","2.112","2.3620634851","0.9067212816","0","2.8952388","2.8989697236","","","0.2774824968","","0.0686412639","0.0176566842","0.0032868525","0.0120782281","0.003906","","0.0002163816","","","0","","0.000000971","0.0000000512","0.0000007196","","","","0","","0","","1862.3953574282"
"2024-04-28","610.023317147","","289.7057233411","220.476839031","350.6442364678","","138.89736","49.7683670518","","41.1286299996","33.9342305397","60.7904936866","54.2866654544","24.552","2.112","2.4958609476","0.9067212816","0","2.8980009","2.8980350736","","","0.2774824958","0.0093","0.0612690141","0.0177575868","0.0037434807","0.0113159961","0.003906","","0.0002387016","","","0","","0.000000971","0.0000000534","0.0000009482","","","","0","","","","1885.9034961695"
"2024-04-29","576.0741801593","","289.2237880369","220.4996013399","383.8521387223","","138.89736","49.1081517154","","41.1420148403","33.8197705306","60.7954240821","48.5418783887","24.552","2.112","2.6329530063","0.9861952653","0","2.9133815494","2.8990562136","","","0.2774824958","0.0093","0.0568793","0.0175926718","0.006004998","0.015799052","0.003906","","0.0002126616","","","0","","0.0000007484","0.0000000614","0.0000009444","","","","","","","","1878.4370727835"
