,Service,S3($),Tax($),Relational Database Service($),EC2-Other($),CloudWatch($),Support (Business)($),EC2-Instances($),Glue($),Redshift($),DocumentDB (with MongoDB compatibility)($),Elastic MapReduce($),VPC($),OpenSearch Service($),ElastiCache($),Elastic Load Balancing($),DMS($),CloudTrail($),Managed Streaming for Apache Kafka($),Elastic File System($),QuickSight($),Rekognition($),Elastic Container Service for Kubernetes($),SNS($),Glacier($),Hardened Red Hat Enterprise 7 (RHEL 7)($),SageMaker($),DynamoDB($),Lambda($),Backup($),Kinesis($),Route 53($),AppFlow($),SQS($),Step Functions($),EC2 Container Registry (ECR)($),Key Management Service($),API Gateway($),Managed Workflows for Apache Airflow($),CloudFront($),Secrets Manager($),Athena($),CIS  Linux 2 Benchmark - Level 2($),Transfer Family($),Config($),Cognito($),CloudWatch Events($),Kinesis Firehose($),Cost Explorer($),RHEL 8 with Support by Supported Images($),X-Ray($),Direct Connect($),Service Catalog($),SES($),Systems Manager($),Textract($),Red Hat Enterprise Linux (RHEL) 8.4 with support by ProComputers($),Simple Workflow Service($),CloudShell($),Elastic Container Service($),CodeArtifact($),IoT($),CodeCommit($),Migration Hub Refactor Spaces($),Location Service($),Refund($),Total costs($)
143,2023-08-21,749.8458081692,,424.4036105605,467.1253340696,424.1728240238,,59.5659455559,149.5330415823,53.6896753621,192.3095693821,173.2815714159,73.6273794158,51.8526633132,48.0447300962,73.0413654439,37.631526216,13.43535288,36.615402972,72.8945641085,32.726999484,28.7556,20.088,30.7788391262,15.074004972,19.2,,9.2420451639,0.0033590614,12.273663354,1.1542288811,5.6904700001,1.8615724198,7.4184983328,7.3332e-06,1.6605121022,1.48893501,1.2646912191,,0.5746920272,1.0112805,0.65946765,,,,0.0,8.37e-06,,,,4.65e-06,,0.001302,,,,,1.176e-06,,0.0,,,,,,,3291.9985474
144,2023-08-22,727.0728914635,,424.4290000084,469.3121652361,381.9571576195,,55.8866788095,157.6186071738,50.1905371892,185.3731722591,174.996893565,75.9875441237,51.8526597225,47.742480096,74.0823821438,37.6315250346,10.767985935,36.9321637928,74.1442158844,31.889999484,31.8339,20.088,15.3736931117,15.0740051399,19.2,,8.3432452431,0.0036751237,12.4736481457,1.154268729,5.695192032,2.0134702051,4.460417884,9.5514e-06,1.6608490423,1.58361924,1.2623722607,,0.471736667,1.0772268,0.3047331,,,,0.0,1.116e-05,,,,,4.538e-07,0.001302,,,,,8.82e-07,,0.0,,,,,,,3209.9434363123
145,2023-08-23,1174.2551249759,,425.3184958291,463.1660424864,977.4582892416,,55.5203007489,204.6242384925,55.8380402615,190.2414158757,177.6173285377,71.789728744,51.8525131145,47.742480094,74.5527915796,37.631525147,442.58618718,41.8785622555,75.3918980568,31.610999484,30.3656625,20.088,7.8841373559,15.0740051399,19.2,,8.822104005,0.0036767797,12.7527989904,1.1571534466,5.6910349076,2.0429504077,3.0239869445,0.0002740882,1.661018376,1.57215513,1.2624764168,,0.6842407965,1.10083155,0.36994005,,,,0.0,1.023e-05,,,,1.395e-05,,0.001302,,,,,8.82e-07,,1.472e-07,,,,,,,4731.8337361987
146,2023-08-24,1298.2805766505,,434.419040295,472.6523694727,1196.9678420836,,55.4551364838,247.0258566424,48.4406825146,201.7626074317,177.7915565548,75.8461792895,51.8526145954,47.7424800936,77.1853028098,37.6315250467,565.40540493,55.7970287862,76.793538079,32.743739484,32.8941,20.088,22.7340894814,15.074004972,19.2,,8.7930484819,0.0037411611,12.9640972822,1.1543073533,5.699320116,2.0229984094,5.9825718483,0.0002731226,1.661018376,1.49899854,1.2504752714,,0.5312432074,1.09966905,0.2876862,,,,0.0,9.3e-06,,,,,,0.001302,,,,,1.176e-06,,-0.0,,,,,,,5306.7344365923
147,2023-08-25,1242.5652249131,,432.3967309809,470.9558912613,1146.8901310941,,55.3143855073,150.7666923674,47.7396171743,190.6928047276,177.7835846022,79.1907283959,51.8526641693,47.7424800936,73.4685741972,37.6315250411,570.516215745,55.4601995939,79.1183506661,33.050639484,30.7051125,20.088,22.8554473544,15.0740052239,19.2,,8.9995830913,0.0050704066,13.2835557754,1.1543795757,5.696038704,1.9916311189,6.3145689979,0.0003536032,1.6622199593,1.56442404,1.2461588057,,0.6131311013,1.09885995,0.3221055,,,,0.0,1.023e-05,,,,1.86e-05,,0.001302,,,,,8.82e-07,,0.0,,,,,,,5095.0124174339
148,2023-08-26,1023.1891493919,,427.9707477902,464.0894872586,939.7878981168,,55.2436527063,123.2397754522,46.997725287,198.8396394508,177.7788178672,71.8332119559,51.8526988999,47.7424800936,69.7490173989,37.6315250407,384.25433007,54.0862390012,80.3720473436,32.633639477,26.82585,20.088,22.9026094227,15.0740052239,19.2,,9.0786559264,0.0027169313,13.5074057585,1.1541582298,5.700760128,2.0640231162,4.7881424117,0.0003526376,1.6629691599,1.50281805,1.1759212036,,0.5350995602,1.08115275,5.56510605,,,,0.0,9.3e-06,,,,,,0.000651,,,,,8.82e-07,,0.0,,,,,,,4439.2024903436
149,2023-08-27,596.2940979455,,429.0061554783,459.8305211142,381.1734990739,,55.1217410789,128.0527798415,44.6813750516,185.890505826,177.7781603866,66.3069774641,53.4177614315,47.7424800936,65.7666216099,37.6315250345,10.52870205,50.4203036762,80.3821656445,33.956639472,26.753775,20.088,15.5259073786,15.0740052239,19.2,,8.8739453806,0.0019880259,13.7514119026,1.1540240067,5.691636828,1.9770790521,3.3852583277,0.0003511588,1.6633070592,1.53666354,1.1152034855,,0.4275908614,1.0110912,1.13954295,,,,0.0,8.37e-06,,,,,,0.000651,,,,,8.82e-07,,0.0,,,,,,,3042.3534539058
150,2023-08-28,653.7347043556,,429.5874399364,475.4632905454,460.2854239806,,55.2005208342,164.1901610406,53.388243547,201.6981760181,177.7816121597,82.558087094,56.5397388029,47.7424800936,79.60662128,37.6315250351,10.89264174,54.8187377892,82.0114737342,33.398639472,30.515625,20.088,7.9911423599,15.0740050559,19.2,,9.2175647976,0.0174156232,14.0018180376,1.1543174388,5.70066378,2.0512328171,2.0959491259,0.0006692188,1.6635525258,1.51303089,1.2621086274,,0.5656720271,1.0911921,0.31000155,,,,0.0,7.44e-06,,,,2.79e-05,,0.001953,,,,,1.176e-06,,0.0,,,,,,,3290.0454679497
151,2023-08-29,676.2440141433,,430.0361004427,479.5006316373,415.0972260426,,55.3233294718,146.6323862876,47.9473738159,194.7885070066,178.904732088,83.0823939926,56.5397370849,47.7424800936,77.1873031411,37.6315256498,16.32174459,55.1376012435,83.3358042148,32.561639472,29.5984125,20.088,45.0000386437,15.074004972,19.2,,7.9949785973,0.0271798661,14.3790544305,1.1542951094,5.695535016,7.9482544365,9.1357549957,0.0003506456,1.664395814,1.53501099,1.2492555259,,0.6262416924,1.0655985,0.98551635,,,,0.0,6.51e-06,,,,,,0.001302,,,,,8.82e-07,,0.0,,,,,,,3296.4377178952
152,2023-08-30,660.3877664781,,430.7213781519,483.1294044408,383.5455582266,,54.9436595676,151.5901745029,47.9766192318,191.7576040618,180.027030166,79.0867416083,56.5397274455,47.7424800936,70.7868811899,37.6315250408,14.011052175,56.0610606118,84.5106105274,31.817639472,27.2083125,20.088,23.3802396778,15.0740051627,19.2,,7.6680103248,0.0173537489,14.6854066874,1.1544881589,5.698056432,1.9179265196,6.0622990692,0.0007470273,1.6644808488,1.54412034,1.2433564847,,0.422653409,1.0634349,0.3309591,,,,0.0,1.488e-05,,,,9.3e-06,,0.001953,,,,,5.88e-07,2.2574e-06,-0.0,,,,,,,3210.6927434083
153,2023-08-31,663.0372147285,,431.1974954514,474.1699605038,427.860016616,,50.3368552796,152.0676000351,48.1877657303,199.1388326712,180.028509498,79.6870810979,56.5397306762,47.7424800936,75.0118888925,37.631525035,15.83068413,55.0154558053,84.9048226542,32.096639472,29.29965,20.088,31.2552059247,15.0740051399,19.2,,9.5004097273,0.0035190273,14.8013037638,1.1550690616,5.700757152,1.9526072337,6.698096782,0.0003506271,1.6644808488,1.56834312,1.3231200688,,0.50157179,1.0889787,0.3934737,,,,0.0,4.65e-06,,,,,,0.001302,,,,,8.82e-07,,0.0,,,,,,,3271.7548085696
154,2023-09-01,2.8344591391,13737.96,435.9485823752,488.7186105395,248.5211989139,6925.891185759,56.9343927584,143.4467410479,4684.4032704338,142.7596854717,180.072849262,79.273155629,56.7651286927,47.742480098,76.1951087768,37.6315267487,11.276772195,57.0707757621,88.8249171808,46.7985302112,30.134325,20.088,29.508885023,15.57647195,19.2,,4.1961048434,0.0045991277,15.4219709006,1.154009824,5.69836854,1.9411153056,4.5897020974,4.3756e-06,1.7201696143,1.4201078412,1.3493320716,,0.0016845648,1.08537045,0.32023155,,,,0.0,4.65e-06,,,,,,0.0,,,,,6.022e-07,,0.0,,,,,,-484.81,27217.6698293262
155,2023-09-02,1.8152959737,,436.4713510785,487.0306761063,201.5965595364,,57.3173883508,192.8364299613,48.6009893322,119.0516968393,180.0266192409,80.2597658927,56.76513569,47.7424800984,103.9379306937,37.6315274678,8.574926895,55.6757142712,89.2380452411,39.7556402112,29.632125,20.088,18.8420846294,15.576471866,19.2,,5.8112795686,0.0047491739,15.5197549006,1.1540161383,5.695761564,1.7095864422,3.1002106512,3.6362e-06,1.7207933216,1.4123014212,1.2702070792,,0.0100805977,1.08736065,0.3309126,,,,0.0,3.72e-06,,,,,,0.0,,,,,9.033e-07,,-0.0,,,,,,,2386.4938767439
156,2023-09-03,1.7139746856,,436.7610308326,481.4564303803,222.9341094006,,57.3063132049,199.273554222,48.75345322,121.1710945458,180.0242358741,71.6715173535,56.7651405509,47.7424800984,90.9126952799,37.631527468,8.20232472,53.6917183061,90.2564665512,35.3846402112,27.539625,20.088,9.0304916163,15.576471866,19.2,,6.3737601659,0.0037128104,15.6810403135,1.1539821848,5.69096388,1.4949057082,1.474173021,2.8968e-06,1.7214737736,1.4794874112,1.186794063,,0.4804683889,1.1055096,0.25977225,,,,0.0,2.79e-06,,,,,,0.0,,,,,9.033e-07,,-0.0,,,,,,,2371.193345548
157,2023-09-04,3.02579595,,437.2247739018,493.8637332426,349.5373431704,,58.1768006038,288.0659461173,51.0990757774,205.5094005632,180.0290026077,87.1041387364,56.7651416519,47.7424800984,98.7496095167,37.6315274616,44.272263585,55.9712817227,92.0121334696,45.552640215,32.4976875,20.088,29.0369903926,15.57647195,19.2,,20.2856451056,0.0046885895,15.9176410357,1.1539886623,5.691784884,2.2286484726,4.6671809362,3.163e-06,1.7214737736,3.9496501812,1.3374030655,,0.5377441724,1.0262271,0.33559515,,,,0.0,0.02367501,,,,,,0.0,,0.00646722,,,9.033e-07,,0.0,,,,,,,2807.620055659
158,2023-09-05,2.3787674669,,437.8245233444,501.9947796316,367.3943818348,,58.050549867,204.1096341834,50.2955877179,222.8566463396,180.0256330202,90.6787299228,56.765154327,47.7424800984,96.5005661457,37.6315257961,47.70285735,56.4944129454,94.0411694102,41.894640216,33.4090875,20.088,14.319706165,15.576472034,19.2,,21.6122023797,0.0033020206,16.1116661556,1.1539771749,5.694013908,2.1515923986,2.956724478,2.8968e-06,1.7214737736,3.7098357312,1.3111085557,,0.6011274933,1.12377015,0.2855937,,,,0.0,0.04104462,,,,,,0.0,,0.00079794,,,8.82e-07,,0.0,,,,,,,2755.4535395744
159,2023-09-06,2.7171472764,,437.6405660005,490.5794515234,141.6149677021,,56.8023742953,155.5730644578,52.4199341809,135.026011548,180.0273589061,74.0430234473,56.7652354727,47.7424800962,67.1970655345,37.631525818,14.188522215,55.4849538652,96.1768977964,37.8646402188,29.952975,20.088,15.178537736,15.576472286,19.2,,9.3559196049,0.0037578349,16.4026966832,1.1539587164,5.6910035992,2.0551959049,3.1411520795,1.9298e-06,1.722034802,1.7989982112,1.2995091502,,0.5478811391,1.1076486,0.3551298,,,,0.0,0.03648576,,,,,,0.0,,,,,5.88e-07,,2.728e-07,,,,,,,2284.1625800527
160,2023-09-07,2.8675706791,,444.8821362881,489.2772907374,100.7145299561,,56.3745373793,155.8267814313,53.4704417174,116.6623540525,180.0927309437,67.0206070419,56.7652725523,47.7424800985,59.1914343626,37.6315265915,8.396817015,55.9728324507,96.7500496399,39.2911052208,30.90855,20.088,7.4434616462,15.576472286,19.2,,7.9862335963,0.0031741692,16.5163385586,1.1539448595,5.6876192339,1.9582180896,1.7146371062,2.8968e-06,1.722480564,1.4114811612,1.2592572546,,0.6890705537,1.06880715,0.30597,,,,0.0,0.03632673,,,,4.65e-06,,0.0,,,,,5.88e-07,,-0.0,,,,,,,2203.6605492519
161,2023-09-08,2.1720243521,,452.166218355,483.6741395635,101.5849409092,,54.7606128697,144.9146867511,49.5417117234,116.485325787,180.0004428814,64.6209198495,56.7652809225,47.7424800989,58.0625178339,37.6315260771,8.530823505,55.6863335806,97.538921876,38.8256402208,25.52385,20.088,7.6884288715,15.576472202,19.2,,7.9853063956,0.0033057735,16.6940298838,1.1539443411,5.698745004,1.973107523,1.8519432858,1.9298e-06,1.7267328285,1.4165533812,1.2478317488,,0.6023594145,1.09166655,0.314247,,,,0.0,0.03731811,,,,,,0.0,,0.0038502,,,2.941e-07,,-0.0,,,,,,,2180.5822418939
162,2023-09-09,2.0850191038,,445.3425975857,478.0395270642,97.4256899301,,54.6747721787,132.5122450671,49.538274284,116.3434320402,180.0267014263,54.4414773378,56.7652846715,47.7424800989,55.6912529986,37.6315258079,8.535258675,50.9885743553,98.1087653966,36.3146402208,32.668575,20.088,7.5665251601,15.57647237,19.2,,6.9603100084,0.0038384795,16.8828784654,1.1539440249,5.693379276,1.9008612422,1.759770663,1.9298e-06,1.7322120858,1.4407650012,1.1913287952,,0.5176170644,1.0510953,0.2854449,,,,0.0,0.03630441,,,,,,0.0,,0.01060758,,,5.88e-07,,0.0,,,,,,,2137.9274505864
163,2023-09-10,2.4543860246,,441.1184714174,479.6379778452,97.9155910638,,54.5197223059,169.5406122372,49.5909204449,116.1549997336,180.0235783937,52.9892576118,56.7652695358,47.7424800989,55.5516677228,37.6315258019,8.80438905,52.3128752062,98.9394396273,37.9886402208,32.5139625,20.088,7.6666076485,15.576472286,19.2,,7.9502388633,0.003100249,17.0138496307,1.153944,5.692730508,1.59176079,1.7513830475,1.9298e-06,1.7338563912,1.4518859412,1.1423776392,,0.5603710838,1.05403875,0.26465475,,,,0.0,0.03614724,,,,,,0.0,,0.00159588,,,2.941e-07,,0.0,,,,,,,2176.1287837641
164,2023-09-11,2.2143286703,,441.2650442832,492.2716144986,105.4393746266,,54.3079291472,167.624473401,50.357037624,115.9885417018,180.0266192411,63.532303772,56.7652772079,47.7424800989,59.9567135089,37.6315258013,10.187569215,54.1115596343,100.6024255835,39.9416402208,37.3499625,20.088,14.6086653248,15.576472202,19.2,,6.9851476573,0.0026678829,17.2095724904,1.153944,5.696169648,2.1157488817,3.0041410803,9.655e-07,1.7341825973,1.4649961512,1.2853004761,,0.5380095671,1.0768418333,0.34408605,,,,0.0,0.03668385,,,,0.0011997,7.829e-07,0.0,,0.00551862,,,2.941e-07,,0.0,,,,,,,2229.4437707913
165,2023-09-12,7.6077725563,,441.4348259365,489.5243822975,105.4150472502,,54.1960073544,162.5340403275,50.0467858646,115.8253311888,180.0317969003,60.8160373479,56.7652642165,47.7424800989,54.4606324075,37.6315279324,10.932269505,53.104326813,103.0585912366,38.7326402208,36.2967375,20.088,21.9190270083,15.57647195,19.2,,6.9852906939,0.0034074601,17.4236902868,1.153944,5.695391796,2.085823533,4.4058211332,9.655e-07,1.7356492325,1.4542295412,1.2826736051,,0.4752447312,1.08835575,0.7244421,,,,0.0,0.03745854,,,,0.00479415,,0.0,,0.00246636,,,,,0.0,,,,,,,2227.4986797915
166,2023-09-13,2.2810002595,,442.7520629669,489.7901512102,102.7378560984,,54.1467475517,153.7238431206,49.5906137013,115.6407117643,180.034344637,60.8987206549,56.7652535645,47.7424800989,40.5172326992,37.6315269983,9.05184903,54.9358852871,106.0778577813,36.8726402208,37.9312125,20.088,7.7331057172,15.57647195,19.18,,6.978107624,0.0030391953,17.6489123215,1.153944,5.695324464,4.0157435182,1.9371736218,1.9298e-06,1.7365141916,1.4511689112,1.259091591,,0.5437684912,1.08920205,0.32553255,,,,0.0,0.03672384,,,,0.0048918,3.07985e-05,0.0,,0.00275652,,,2.941e-07,,0.0,,,,,,,2185.5814955243
167,2023-09-14,1.6889507522,,443.6542665566,493.7942107735,106.1501498194,,54.1312202749,131.008430724,50.5106522496,115.5012193338,182.1462082391,61.0200754087,56.7652436392,47.7424800989,39.3372364204,37.6315258074,12.411660495,55.8198299409,107.7458489777,37.5236402208,36.3641625,20.088,29.466547802,15.5764695156,19.2,,6.9732286229,0.0032030442,17.81027709,1.153944,5.695257504,3.9593002492,5.7644250567,1.6873e-06,1.7370172463,1.4310502212,1.2504767028,,0.7104982462,1.10347755,0.5320158,,,,0.0,0.03696006,,0.1581,,0.0036642,,0.0,,0.00311922,,,1.07e-06,,0.0,,,,,,,2203.6040471205
168,2023-09-15,5.0241186329,,444.1998464659,496.3783992901,104.825124128,,54.1703419999,134.2032545532,47.3053472612,115.3185628159,178.0528857112,61.0716318368,56.76522337,47.7424801052,39.6010203537,37.6315258126,10.407560715,56.2194214043,102.0580998758,38.8492002246,37.32555,20.088,15.1402328356,15.5764685084,19.2,,6.9701935375,0.0028145266,17.9769733686,1.153944,5.695960212,4.3567981228,3.2338041393,1.1924e-06,1.7380831186,1.5820772652,1.227377189,,0.4968716661,1.1200362,1.15695255,,,,0.0,0.03641787,,0.2883,,0.00265515,,0.0,,0.00275652,,,7.997e-07,,3e-10,,,,,,,2184.1963133284
169,2023-09-16,1.4988927981,,452.3897945228,488.6284773393,102.9260822524,,53.9307559297,137.5550635356,47.0590021615,115.1688535152,172.1610814136,62.3037064774,56.7652824495,47.7424801056,38.752099023,37.6315282458,10.54453623,56.6838559538,40.4849102642,36.4002002256,35.997975,20.088,15.5857754665,15.5764685084,19.18,,6.9511760443,0.0005725454,18.108304271,1.153944,5.69285178,3.8618020898,3.3626445382,9.769e-07,1.7390013744,1.5717542652,1.1610633859,,0.4125997279,1.0959864,0.2868678,,,,0.0,0.0358608,,0.1674,,0.0021576,,0.0,,0.00290718,,,1.0504e-06,,-0.0,,,,,,,2110.6617172474
170,2023-09-17,1.5870605949,,458.4897318972,494.0857371898,98.9156665659,,53.8414690593,130.8756500949,50.7532325347,114.9757335555,172.1520410558,58.1633027167,56.7652413108,47.7424801056,35.9581945175,37.6315265962,9.30017763,56.4743416652,41.0142825743,36.3072002256,31.6862625,20.088,7.8376045436,15.5764685084,19.2,,6.9351806195,0.0005481513,18.206966725,1.153944,5.692095132,3.8000796536,1.863008913,7.443e-07,1.7390013744,1.5401017152,1.1024964319,,0.6025383293,1.09929255,0.2700534,,,,,0.03536883,,0.3162,,0.00166005,,0.0,,0.0031248,,,1.0504e-06,,0.0,,,,,,,2093.7830679118
171,2023-09-18,4.7336413738,,459.3259495617,489.6686414822,105.347379515,,53.6795102104,160.7544092721,52.4536501669,114.8048891125,172.1544244224,64.1662425381,56.7652284033,47.7424801056,37.5536544906,37.6315257955,10.71705588,54.8713727793,40.273175773,37.7952002256,33.096375,20.088,26.1987170573,15.5764685084,19.2,,6.9632117734,0.00075731,18.3775622948,1.153944,5.699978556,3.9244051894,3.3241430686,9.754e-07,1.7390013744,1.5656748552,1.2091300584,,0.6160524117,1.13013135,0.32833185,,,,0.0,0.03837924,,0.2976,,0.0033015,,0.0,,0.01365426,,,8.014e-07,2.3764e-06,0.0,,,,,,,2160.9832549188
172,2023-09-19,1.7052165304,,459.9733547505,453.8296998304,100.7749636943,,53.4735761806,130.1312772114,50.9828555477,114.6173875903,172.1532738321,57.8074756987,56.7653735705,47.742480095,34.7946112784,37.6315250403,12.486645465,55.0079049737,37.2197351743,35.2842002256,1.2648,20.088,30.1717340599,15.5764685084,19.2,,6.9486040288,0.000723342,18.4882336748,1.153944,5.697040872,3.8648792566,6.0156642863,9.754e-07,1.7390013744,1.3966148052,1.1582944471,,0.4352009854,1.13922675,0.38639175,,,,0.0,0.03594729,,0.2604,,0.00422685,,0.0,,0.00689688,,,5.269e-07,,-0.0,,,,,,,2047.4138513524
173,2023-09-20,3.2949562014,,460.3582764786,476.4895160622,109.9739624832,,53.2630872281,141.300751419,51.3589883287,114.4616670394,172.1549175327,68.178088122,56.7653811873,47.7424800989,38.9253478391,37.6315261039,11.798651925,52.9910003501,34.9661990328,36.6792002256,36.9570375,20.088,23.0926288376,15.5764685084,19.2,,6.9729044858,0.000814792,18.6157100166,1.153944,5.699159412,6.3279966141,4.8204599503,7.428e-07,1.7392729904,1.5654209652,1.2440353444,,0.6763797131,1.1016594,0.35240025,,,,0.0,0.03675918,,0.2697,,0.00332475,,0.001302,,0.0021762,,,1.0521e-06,,0.0,,,,,,,2133.8315543628
174,2023-09-21,3.9670129904,,460.7029841874,198.8970883125,118.9151960446,,209.2431334534,139.8309200664,51.6325734675,114.2804371122,142.9270460649,67.0849053664,56.7653663034,59.5302300957,38.5066563619,37.6315245822,13.257758685,51.5220809027,36.3557872993,37.3413602256,35.8596375,20.088,30.8425307277,15.5764685084,19.2,0.0,6.9726831583,0.0007434351,18.8560719269,1.153944,5.69917392,1.9544109717,6.1969146923,9.769e-07,1.7515816902,1.6158976452,1.2487030862,,0.5582022438,1.0925113,0.43911345,,,,0.0,0.03824718,,0.1674,,0.00214365,,0.14973,,0.00268398,,,1.0487e-06,,0.0,,,,,,,2007.8588566129
175,2023-09-22,1.8700652509,,461.4219421258,194.177893045,120.4470677151,,217.2933513047,134.6019910789,51.7835204938,114.1080649343,122.2459182015,68.0059249949,56.7652417343,60.7392300941,39.1117143082,37.6315245868,13.50543768,50.3992644818,37.4063428609,35.6636402256,34.97265,20.088,38.5880977119,15.5764685084,19.24,0.0,6.9679113639,0.0007275138,18.9704475633,1.153944,5.71554564,6.0873332032,6.1758182479,9.784e-07,1.7584482723,1.8051740352,1.2274327217,,0.9265581229,1.1211336,0.7837575,,,,0.0,0.03877542,,0.2883,,0.00329685,,0.042966,,0.00246636,,,1.0521e-06,,0.0,,,,,,,1998.7133897816
176,2023-09-23,1.4123461677,,462.692169864,458.4444208909,110.255369822,,156.5784199786,125.9187533218,54.6626308373,113.9581255742,122.2439457599,65.3110048577,56.765050832,56.5077300955,37.8297801082,37.631524572,10.06711143,47.7894914213,38.1237224413,35.1056402256,34.2484125,20.088,8.1382890291,15.5764685084,19.2,,6.9503799439,0.0005815141,19.0777143459,1.153944,5.664951036,4.0180423749,1.77292646,9.814e-07,1.7633240498,1.5577094052,1.1562469188,,1.3588669441,1.0901367,0.33393045,,,,0.0,0.03679917,,0.2976,,0.0018693,,0.001302,,0.00297972,,,7.997e-07,,0.0,,,,,,,2134.7877143513
177,2023-09-24,1.4158526277,,463.8149772831,454.6216082028,102.7790777854,,139.8682165475,109.0398333232,56.8452480633,113.758597514,122.2436170195,61.4973582675,56.765061252,54.996480096,37.2654032312,37.6315245887,9.64169502,47.2932301821,39.1239672915,35.1056402256,30.743475,20.088,8.1903961012,15.5764685084,19.2,,7.9174665612,0.0005247341,19.1476122648,1.153944,5.664511704,3.6350675115,1.764616259,9.799e-07,1.7673983808,1.5357409452,1.1096710547,,1.264392362,1.0697976,0.3119406,,,,,0.03549066,,0.2883,,0.00272955,,0.001302,,0.01024488,,,1.0487e-06,,-0.0,,,,,,,2084.1864812266
178,2023-09-25,14.3147072325,,464.187726885,188.2461777478,115.6529734565,,188.253070757,175.6298843247,53.8073556255,113.588024027,122.2076864544,68.7664647425,56.7650932675,58.6234800948,40.3209771345,37.6315252491,34.339743615,47.8705606399,38.3790110985,36.1286402256,34.43760984,20.088,23.4622902645,15.5764685084,19.2,0.0,7.9487329592,0.0007132002,19.149565609,1.153944,5.6649276,4.7576113957,4.8407251007,9.784e-07,1.7673983808,1.6457562252,1.2722189433,,1.172325478,1.1320611,0.42565635,,,,0.0,0.03890283,,0.2883,,0.00189255,,0.009114,,0.00777294,,,1.0521e-06,,-0.0,,,,,,,2018.7550918833
179,2023-09-26,3.4973166612,,464.3564621134,193.0342519538,116.3645619174,,196.2968972279,151.5805180578,52.5972878282,113.3951686531,122.2222970969,68.3619740188,56.7651233984,61.3437300939,40.6906798251,37.6315245662,47.445911835,47.9308965693,38.5187367788,35.3846402256,37.0291125,20.088,23.5305962012,15.5764685084,19.2,0.0,7.954243235,0.0007442582,19.152915673,1.153944,5.66835372,4.6209108613,4.851617877,4.893e-07,1.7677319802,1.6470563652,1.2371948465,,1.1991499486,1.1473596,0.5522154,,,,0.0,0.04094604,,0.3069,,0.00290625,,0.007812,,0.00188604,,,1.0521e-06,,-0.0,,,,,,,2014.1560456668
